Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
BNMOXMJDRLQWOW-UYBDAZJANA-N,CHEMBL52015,1956,A,7.08,chembl20,66599,9606,EGFR,1260,C=12C(=NC=NC1C=CC(=C2)N(C)C)NC3=CC(Br)=CC=C3
BNVCHCSZEJOIPQ-UYBDAZJANA-N,CHEMBL336264,1956,A,9.37,chembl20,66727,9606,EGFR,1260,C1(=NC=C2C(=C1)C(NC3=CC(=CC=C3)Br)=NC=N2)S(C=C)(=O)=O
BMZXYZGEVIZRKF-GIOXDHAXNA-N,CHEMBL124673,1956,A,7.4,chembl20,66718,9606,EGFR,1260,N(C=1C=C(NC2=C3C(C=C(N=C3)N)=NC=N2)C=CC1)(=O)=O
CNTUNPKRAPUANH-LILDFLRNNA-N,CHEMBL91980,1956,A,9.46,chembl20,66586,9606,EGFR,1260,C=1(C2=C(C=C(C=C2)N)N=CN1)NC=3C=C(I)C=CC3
CQQNFOOXUBFINM-PKSOQXRJNA-N,CHEMBL604672,1956,A,5.11,chembl20,611747,9606,EGFR,1260,C1=CC(NC(C2=CC=C(C=C2)N(CCCl)CCCl)=O)=C(C=C1)Br
CFCGQYSUNKOMQX-LILDFLRNNA-N,CHEMBL3297894,1956,A,7.52,chembl20,1368204,9606,EGFR,1260,C1(=NC2=C(C(=N1)NC3=CC(=C(C=C3)F)Cl)C=C(O2)C)C
CHPHDLQQSCKHOK-DZQCGVKKNA-N,CHEMBL1242111,1956,A,5.75,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(N=C(C3=CC=CC(=C3F)O)C2C1N)C4CCCC4
CHSSRCXGDCYIHR-UYBDAZJANA-N,CHEMBL540082,1956,A,6.8,chembl20,63756,9606,EGFR,1260,C=12SC=3C(N(=O)=O)=CC=CC3C1N=CN=C2NC=4C=C(Br)C=CC4
CGDCJUNSPFHRTH-XBTAAFKLNA-N,CHEMBL153206,1956,A,8.92,chembl20,63756,9606,EGFR,1260,C1=2C(NC3=C1C=C(C=C3)OC)=NC=NC2NC=4C=C(Br)C=CC4
CGDLXUGHZUDIDJ-LQFNOIFHNA-N,CHEMBL76432,1956,A,8.52,chembl20,67058,9606,EGFR,1260,C=12SC(C3=CC=CC=C3)=CC1N=CN=C2NC4=CC=5C=CNC5C=C4
CJMMCIXRPVLDBH-ZHLVXTBQNA-N,CHEMBL1242377,1956,A,5.85,chembl20,654933,9606,EGFR,1260,N=1C=NC2=C(C1N)C(C=3C=C(C(=CC3)F)O)=NN2C(C)C
CGWOMXNQGSNOHL-DZQCGVKKNA-N,CHEMBL122243,1956,A,6.1,chembl20,66565,9606,EGFR,1260,N=1C=NC=2N(C3=CC=CC=C3)N=C(C=4C=CC=CC4)C2C1N
CZOUTEDNZRYTGU-HPHMPNDVNA-N,CHEMBL429057,1956,A,5.96,chembl20,64440,9606,EGFR,1260,N1=CN=C2N(C=C(C=3C=CC=CC3)C2=C1N)C4=CC=CC=C4CO
CZUVMGAHFHQKLM-ARKZRILENA-N,CHEMBL518803,1956,A,5.89,chembl20,566606,9606,EGFR,1260,C=1C=C(C2=NC=3C=CC=CC3S2)C=CC1NC4=NC=NC5=C4C=CN5
CVTRQPCTVZAMDM-ZQWNFEKENA-N,CHEMBL334173,1956,A,6.89,chembl20,66718,9606,EGFR,1260,C1(=C2C(C=C(N=C2)N)=NC=N1)NC3=CC(OC)=CC=C3
CWCLGIJGJSHBLC-HVXXBKQBNA-N,5327864,1956,A,5.25181,pubchem,69417,9606,EGFR,1260,ClC1=C(C=2C(=O)N(C3=NC(=NC=C3C2)N)C)C(Cl)=CC=C1
CYDSVLVEOYKRBO-LILDFLRNNA-N,CHEMBL50245,1956,A,6.49,chembl20,66590,9606,EGFR,1260,N1=C2C(C(NC=3C=C(Br)C=CC3)=NC=N2)=CC=C1N(C)C
CTJAMSGCMYAVCZ-CMLSCEPHNA-N,CHEMBL1682545,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1(=CC=C2C(=C1)C=NN2)C=3N=C(SC3)NC=4C=CC=CC4
CYKWMIZUFXPHFW-YHSKDTNENA-N,CHEMBL1241492,1956,A,5.08,chembl20,654933,9606,EGFR,1260,N1=CN=C2N(C(C)C)N=C(C3=CC=4C(C=C3)=NON4)C2=C1N
CYMDDJODSVMYBQ-LILDFLRNNA-N,CHEMBL296582,1956,A,5.51,chembl20,66907,9606,EGFR,1260,OC1=CC2=C(C=C1O)C=NC(=C2)C(=O)NCC3=CC=CC=C3
CZBTZBBBQGIOGA-LILDFLRNNA-N,CHEMBL65038,1956,A,7.82,chembl20,66586,9606,EGFR,1260,C=1(N(=O)=O)C=C2C(=NC=NC2=CC1OC)NC=3C=C(Br)C=CC3
CVLIKWREJQZPKH-UYBDAZJANA-N,CHEMBL172449,1956,A,6.4,chembl20,66591,9606,EGFR,1260,C=1(C(O)=NO)C(=CC=C(NCC2=C(C=CC(=C2)O)O)C1)O
AOBLBPWPSKBHSI-RCPSYSLXNA-N,CHEMBL1975128,1956,A,5.7,chembl20,809214,9606,EGFR,1260,IC=1N(N=NC1C2=CC=3C(=NNC3N)C=C2)CC4=CC=CC=C4
FXWAFRDJXXFRPI-PKSOQXRJNA-N,5328299,1956,A,8.59007,pubchem,345876,9606,EGFR,1260,BrC1=CC(NC=2N=CN=C3C2C=NC(N(CCO)C)=C3)=CC=C1
FXOMCQMRHRJJTN-WYUMXYHSNA-N,44347328,1956,A,5.01323,pubchem,66609,9606,EGFR,1260,OC1=C(CNC2=CC(=C(O)C=C2)C(=O)NC)C=C(O)C=C1
DTGDQRLXHBUCRM-XBTAAFKLNA-N,CHEMBL118130,1956,A,8.22,chembl20,66565,9606,EGFR,1260,C1=2C(=NC=NC1=NNC2C3=CC=C(C=C3)O)NC4=CC(Cl)=CC=C4
DPDKUWBKXGAVEC-UHFFFAOYNA-N,CHEMBL1278149,1956,A,5.23,chembl20,813068,9606,EGFR,1260,C1(=C(C=C2C(=C1)C(OC3=CC(=C(C=C3)Br)F)=NC=N2)OC)OC
DVMBLTDKHALLLH-XBTAAFKLNA-N,CHEMBL331906,1956,A,7.59,chembl20,66565,9606,EGFR,1260,C1=2C(=NC=NC1=NNC2C3=CC(O)=CC=C3)NC4=CC(Cl)=CC=C4
DSHKTWXJICRQFJ-MZSCVVMKNA-N,CHEMBL121708,1956,A,6.0,chembl20,66718,9606,EGFR,1260,C12=C(N=CN=C1C=C(N=C2)N)NCC3=CC(Br)=CC=C3
GHVBIROTJQDRQB-LILDFLRNNA-N,CHEMBL420624,1956,A,10.0,chembl20,66586,9606,EGFR,1260,C=1(C2=C(C=C(C=C2)N)N=CN1)NC=3C=C(Br)C=CC3
GFNNBHLJANVSQV-UYBDAZJANA-N,CHEMBL7917,1956,A,9.51,chembl20,66586,9606,EGFR,1260,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC3=CC(=CC=C3)Cl
FPTCDUYOZYIIST-UHFFFAOYNA-N,CHEMBL3297998,1956,A,6.47,chembl20,1368204,9606,EGFR,1260,C1(=NC2=C(C(=N1)N(C=3C=CC(=CC3)OC)CCCC)C=C(O2)C)C
FUSDVOSGGMBSMK-UYBDAZJANA-N,CHEMBL29641,1956,A,6.9,chembl20,942125,9606,EGFR,1260,N=1C=NC=2C(C1NC=3C=C(C=CC3)SC)=CC(=C(C2)OC)OC
FVWVAEZYXLGVIV-GPQMBLKYNA-N,CHEMBL545541,1956,A,8.4,chembl20,63616,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NCC=3C=CC=CC3
FSSSCYOUDUBIGP-PKSOQXRJNA-N,90645481,1956,A,6.91328,pubchem,1158369,9606,EGFR,1260,FC(F)(F)C=1C=CC(NC2=NC(=NC=3OC(=CC23)C)C)=CC1
DDEHKSKCGIBOPH-UHFFFAOYNA-N,CHEMBL484967,1956,A,5.0,chembl20,501741,9606,EGFR,1260,C1=NC=CC=2C1=CC(OC3CCNCC3)=C(C=4C=CC(=CC4)CN)C2
DIOHUOGBSVXUTJ-XBTAAFKLNA-N,CHEMBL306029,1956,A,5.72,chembl20,67042,9606,EGFR,1260,C12=C(NC(=C1C)C)N=CN=C2NC3=CC(C(F)(F)F)=CC=C3
DLVMGJPGJHCIJW-QWOVJGMINA-N,CHEMBL328244,1956,A,6.24,chembl20,66586,9606,EGFR,1260,C1(=C2C(C=CC(=C2)N)=NC=N1)NC=3C=C(C(F)(F)F)C=CC3
DFWBDVRBHHFDNZ-UYBDAZJANA-N,CHEMBL94431,1956,A,8.42,chembl20,66586,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(F)C=CC3
DGYOMIMWPKEDOQ-PKSOQXRJNA-N,CHEMBL555921,1956,A,7.9,chembl20,63756,9606,EGFR,1260,C=12SC3=C(C1N=CN=C2NC=4C=C(Br)C=CC4)C=CC=C3OC
DKKLUAKZWKFXMH-LILDFLRNNA-N,CHEMBL66409,1956,A,7.6,chembl20,66586,9606,EGFR,1260,C=1(N(=O)=O)C=C2C(=NC=NC2=CC1Cl)NC=3C=C(Br)C=CC3
DYEJYFAQYRMVFS-HVXXBKQBNA-N,CHEMBL1242028,1956,A,5.16,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(C(C)C)N=C(C3=CC(=C(C=C3F)O)F)C2C1N
DPYCOPAWVTYLFC-QWOVJGMINA-N,CHEMBL408351,1956,A,5.32,chembl20,468986,9606,EGFR,1260,N=1C=CC=2C(C1)=C(NC=3C(=CC(=CC3)C(F)(F)F)N)N=CN2
DPBWTJIELQFPCJ-HCKMINDGNA-N,CHEMBL3099673,1956,A,6.6,chembl20,1283398,9606,EGFR,1260,C=1C=NC2=C(C1)C(=C(N2)C=3C(N=C4C3C=CC=N4)=O)O
FAWGCSGOLCHXBH-ZHLVXTBQNA-N,CHEMBL1242024,1956,A,6.02,chembl20,654933,9606,EGFR,1260,N=1C=NC2=C(C1N)C(C3=C(C=C(C=C3)O)C)=NN2C(C)C
FFODKADEKHPVKK-GPQMBLKYNA-N,CHEMBL93284,1956,A,6.27,chembl20,66586,9606,EGFR,1260,N(C1=CC=2N=CN=C(C2C=C1)NC=3C=C(I)C=CC3)(=O)=O
FGCLAQLIXMAIHT-UYBDAZJANA-N,CHEMBL96065,1956,A,9.05,chembl20,66586,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(I)C=CC3
FGLPGUCHBHILNS-PDJAEHLQNA-N,CHEMBL1994538,1956,A,5.7,chembl20,809214,9606,EGFR,1260,FC(F)(F)C1=C2N=CC=C(NC(=O)NC=3N=CC=NC3)C2=CC=C1
FCQHLBNBKHUZIB-UYBDAZJANA-N,CHEMBL2333989,1956,A,5.57,chembl20,1329567,9606,EGFR,1260,O(C)C=1C=C2C(=NC=NC2=CC1OC)NC3=CC=C(C=C3)N
DTUCHVRTWHBOKV-PKSOQXRJNA-N,CHEMBL2333998,1956,A,6.6,chembl20,1329567,9606,EGFR,1260,O(C)C=1C=C2C(=NC=NC2=CC1OC)NC=3C=C(C=CC3)C#N
FONINLXADYUZFI-GPQMBLKYNA-N,CHEMBL1973395,1956,A,5.8,chembl20,809214,9606,EGFR,1260,OC1CCN(C2=NC=NC=3NC=C(C23)C=4C=CC=CC4)CC1
FPEUMZRLYARFMA-GIOXDHAXNA-N,CHEMBL338662,1956,A,5.9,chembl20,66718,9606,EGFR,1260,N(C=1C(NC2=C3C(C=C(N=C3)N)=NC=N2)=CC=CC1)(=O)=O
FFHSFKHBUUUYTG-HPHMPNDVNA-N,CHEMBL1169856,1956,A,5.28,chembl20,642443,9606,EGFR,1260,C1C(C2=CC(=C(C=C2)C)C)=NN(C(N)=S)C1C3=CC=CC=C3F
BTIKYUUNPGWLNG-ZHLVXTBQNA-N,CHEMBL1242026,1956,A,6.18,chembl20,654933,9606,EGFR,1260,N=1C=NC2=C(C1N)C(C=3C=C(C(=CC3)C)O)=NN2C(C)C
BTNALJYZXFMSPP-LQFNOIFHNA-N,44409043,1956,A,5.4318,pubchem,261922,9606,EGFR,1260,ClC1=CC(NC=2N=CN=C3OC=4C(CNC32)=CC(N)=CC4)=CC=C1F
BRUSFAZPHIPJRR-SDRQFZCRNA-N,CHEMBL170724,1956,A,6.24,chembl20,67061,9606,EGFR,1260,N1=CN=C2N(C3CCCC3)C=C(C=4C=CC(=CC4)OC)C2=C1N
BQWACEUCYSZDBQ-PGYIFSQXNA-N,CHEMBL1979970,1956,A,5.7,chembl20,809214,9606,EGFR,1260,FC1=C(C2=NN=C3NN=C(NC(=O)CCC)C3=C2)C=CC=C1F
BVHZLDLRNBQWRF-LILDFLRNNA-N,CHEMBL237347,1956,A,6.41,chembl20,808853,9606,EGFR,1260,CC1=CC=C(O)C=C1NC2=CC=NC=3C=CC(=CC23)S(C)(=O)=O
BBFWQWIFLDQYQQ-PKSOQXRJNA-N,CHEMBL40734,1956,A,9.41,chembl20,63756,9606,EGFR,1260,C12=C(N=CNC1=CC=3C(=C2)C=CN3)NC=4C=C(Br)C=CC4
BGHDMTQKOHCXGS-CMNYYERHNA-N,CHEMBL127041,1956,A,9.62,chembl20,63783,9606,EGFR,1260,N1=CN=C(NC2=CC(=CC=C2)Br)C=3C1=CC(=NC3)NCCO
HSRXRBPVKROIEI-QWOVJGMINA-N,CHEMBL382862,1956,A,5.0,chembl20,339195,9606,EGFR,1260,N1=CN=C2C(NCC3=C(C=CC(=C3)Br)O2)=C1NC=4C=CC=CC4
AYMYWHCQALZEGT-ORCRQEGFNA-N,CHEMBL128000,1956,A,5.1,chembl20,526697,9606,EGFR,1260,C=1(C(=CC=C(C1)O)C(/C=C/C2=CC(=C(C=C2)O)O)=O)O
AWJPVXSHMIELNJ-DZQCGVKKNA-N,CHEMBL1999918,1956,A,5.7,chembl20,809214,9606,EGFR,1260,BrC1=C(F)C(F)=C(C=2C3=C(SC(=C3)C(=O)N)C=NC2)C=C1
ARHVERBRASNVPZ-HCKMINDGNA-N,CHEMBL1945648,1956,A,5.58,chembl20,801719,9606,EGFR,1260,O=S(NC(=O)C1=C(N=C(C=C1)C)Cl)(C2=CC=C(C=C2)Br)=O
CNNGEQBPRIKBIC-PKSOQXRJNA-N,CHEMBL152984,1956,A,6.13,chembl20,63756,9606,EGFR,1260,C12=C(C(NC=3C=C(Br)C=CC3)=NC=N1)C=4C=CC=CC4N2C
BZHDPIVTQKXAQQ-VUEOKQGPNA-N,CHEMBL66031,1956,A,11.1,chembl20,66580,9606,EGFR,1260,C1=2C(=NC=NC1=CC=3N=CNC3C2)NC=4C=C(Br)C=CC4
CCLWZSQAMSFYER-YDDJAZEHNA-N,CHEMBL162821,1956,A,9.35,chembl20,66884,9606,EGFR,1260,C=1(C=2C(=CN=C(C2)NC)N=CN1)NC3=CC(C)=CC=C3
MTYMWGNJKDHWGN-KGASAFGONA-N,CHEMBL1981782,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC=1C(Cl)=CC=C(C1)CNC(=O)NC2=CC=3C(=NNC3)C=C2
XMFXBOGXTNAKKW-KGDDVHRHNA-N,CHEMBL417941,1956,A,5.8,chembl20,159832,9606,EGFR,1260,C(\C(NC1CCCCC1)=O)(=C/C2=CC(O)=C(C=C2)O)/C#N
XMFXBOGXTNAKKW-XHIZCACDNA-N,CHEMBL490774,1956,A,5.7,chembl20,506200,9606,EGFR,1260,C1(=CC(/C=C(\C(NC2CCCCC2)=O)/C#N)=CC=C1O)O
XKJIVVHNSBAGCH-NPVYFSBINA-N,CHEMBL340508,1956,A,8.15,chembl20,63783,9606,EGFR,1260,N1=CN=C(NC2=CC(=CC=C2)Br)C=3C1=CC(=NC3)NN
HHJOKFLBTFVWBV-WYUMXYHSNA-N,CHEMBL1969879,1956,A,5.7,chembl20,809214,9606,EGFR,1260,OC(N1CC(N(C2=NC=NC=3NC=CC23)C)C(CC1)C)C=O
HDRKTFQABULLHE-BDGWVKIONA-N,CHEMBL178488,1956,A,5.0,chembl20,493905,9606,EGFR,1260,N=1C=NC2=NN3C(C=CC=C3)=C2C1NC(=O)NC4=CC=C(C=C4)Br
IJUNVQOREZBHKC-BQYQJAHWNA-N,49799765,1956,A,5.09098,pubchem,492320,9606,EGFR,1260,O(CCN1C(=NC=C1N(=O)=O)C)C(=O)/C=C/C2=CC=C(C=C2)C
IKNBLPJKSTZMSC-PKSOQXRJNA-N,11303620,1956,A,5.22185,pubchem,261922,9606,EGFR,1260,BrC1=CC=2CNC3=C(NCC4=CC=CC=C4)N=CN=C3OC2C=C1
IMISPZIADMWUAH-LILDFLRNNA-N,CHEMBL93966,1956,A,8.7,chembl20,66586,9606,EGFR,1260,C=1(C2=C(C=C(C=C2)N)N=CN1)NC=3C=C(F)C=CC3
GZMNVFUTIXSVMI-QPJJXVBHNA-N,CHEMBL1172802,1956,A,5.39,chembl20,642727,9606,EGFR,1260,C=1C(=CC=C(F)C1)/C=C/C(=O)OCCN2C(=CN=C2C)N(=O)=O
GVMDVMPNOAVKJR-GPQMBLKYNA-N,CHEMBL1682345,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1(C2=CN(N=N2)CC3=CC=CC=C3)=CC=C4C(=C1)C=NN4
GXYLLTHBINHTRN-PKSOQXRJNA-N,CHEMBL420254,1956,A,7.92,chembl20,66586,9606,EGFR,1260,C=1(C2=C(C=C(C=C2)NCC)N=CN1)NC=3C=C(Br)C=CC3
GYZDLQGLTSJPMG-QWOVJGMINA-N,CHEMBL153573,1956,A,9.0,chembl20,63756,9606,EGFR,1260,C1=2SC=3C=C(N)C(=CC3C1=NC=NC2NC=4C=C(Br)C=CC4)F
JFCHPYHJJFGZSB-QWOVJGMINA-N,11655791,1956,A,9.19382,pubchem,283008,9606,EGFR,1260,IC1=CC(NC2=NC=NC=3C2=CC(OCC)=C(OCC)C3)=CC=C1
JFJRIADKVAOEDG-YHSKDTNENA-N,CHEMBL1241947,1956,A,5.0,chembl20,654933,9606,EGFR,1260,N1=CN=C2C(=C1N)C(C3=CC(=C(S3)C=O)C)=NN2C(C)C
JDOVRLNHIYWZKZ-HVXXBKQBNA-N,CHEMBL1241485,1956,A,5.41,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(C(C)C)N=C(C3=CC(=C(C=C3)N)OC)C2C1N
JBHXXYIRQFVFOU-PXPUHDKANA-N,CHEMBL119977,1956,A,7.72,chembl20,66565,9606,EGFR,1260,C12=C(NC=NC1=NN=C2C=3C=CC=CC3)NC4=CC(Cl)=CC=C4
JBPRGFOBDNXFFR-UHFFFAOYNA-N,57400944,1956,A,5.27246,pubchem,649305,9606,EGFR,1260,ClC=1C=CC(C2=NN(C(C2)C3=CC=CC=C3)C=4SC=C(O)N4)=CC1
IUWAGZUDXHNNFN-UYBDAZJANA-N,CHEMBL421087,1956,A,5.6,chembl20,333595,9606,EGFR,1260,C1=2C(C(=O)NC1=O)=C3C=CC=CC3=C4C2C5=C(C=CC=C5)N4
IXPOSFVTGQUOAI-ZHLVXTBQNA-N,CHEMBL1242117,1956,A,5.0,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(N=C(C=3C=C4C(=CC3)OC=CC4=O)C2C1N)C
IWBVCRRXSCJLQC-UYBDAZJANA-N,CHEMBL208594,1956,A,7.96,chembl20,363124,9606,EGFR,1260,C=1(C=CC=2C(C1)=C(N=CN2)NC=3C=C(C=CC3)C)NC
IWGLXKVBQSBQMC-DZQCGVKKNA-N,CHEMBL1242199,1956,A,6.12,chembl20,654933,9606,EGFR,1260,N1=CN=C2N(N=C(C3=CC(=CC(=C3)O)F)C2=C1N)C4CCCC4
IZWVMBDZDRQDDZ-IEJAXPBYNA-N,CHEMBL332333,1956,A,7.24,chembl20,66565,9606,EGFR,1260,C=1(C2=C(N=CNC2=NN1)NC3=CC=CC=C3)NC4=CC=CC=C4
JVRJGQNWQLITMA-YRNVUSSQNA-N,5328764,1956,A,5.81248,pubchem,162571,9606,EGFR,1260,ClC1=C(C(=O)/C(=C/C2=CC(O)=C(O)C=C2)/C#N)C=CC=C1
JXAMULRNCBZFDI-PKSOQXRJNA-N,CHEMBL346846,1956,A,7.1,chembl20,63756,9606,EGFR,1260,C=12SC=3C=C(OC)C=CC3C1N=CN=C2NC=4C=C(Br)C=CC4
JPIQUKAEWPKLLC-UHFFFAOYNA-N,72697576,1956,A,5.26043,pubchem,780347,9606,EGFR,1260,ClC=1C=C(N2C(=O)C3=C(C=C2)C=C(OC)C=C3OC)C=CC1F
JSXBAKOSLFZFQZ-HVXXBKQBNA-N,CHEMBL1242757,1956,A,5.34,chembl20,654933,9606,EGFR,1260,N=1C=NC2=C(C1N)C(C=3C=CC=C4C3C=CN4)=NN2C(C)C
JTTYQDXZSZXIEX-UYBDAZJANA-N,CHEMBL406236,1956,A,5.74,chembl20,468986,9606,EGFR,1260,N1=CC=2C(C=C1)=NC=NC2NC=3C(=C(C=CC3)N(C)C)N
HMKKDSBJGMESJD-QWOVJGMINA-N,CHEMBL1966808,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2N=C(O)N3N=C(N=C3C2C4=C1CCCC4)C=5C=CN=CC5
HQIGZYYYFPXURI-GPQMBLKYNA-N,CHEMBL329183,1956,A,5.21,chembl20,66586,9606,EGFR,1260,N(C1=CC=2N=CN=C(C2C=C1)NC=3C=C(F)C=CC3)(=O)=O
HRRMXIICSWVXIS-HVXXBKQBNA-N,CHEMBL1242287,1956,A,6.49,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(N=C(C=3C=C(C(=CC3)Br)O)C2C1N)C4CCC4
HOZUXBLMYUPGPZ-LILDFLRNNA-N,CHEMBL555201,1956,A,7.0,chembl20,63616,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC3=CC=C(C=C3)O
HPILIWSVVOWOSP-UHFFFAOYNA-N,CHEMBL544074,1956,A,5.96,chembl20,63767,9606,EGFR,1260,C(C(C=1C=CC(OCC2=CC=CC=C2)=CC1)=O)(CN3CCCCC3)=C
HKHOVJYOELRGMV-KGDDVHRHNA-N,5328771,1956,A,6.1549,pubchem,358171,9606,EGFR,1260,OC1=CC(/C=C(/C(=O)NC=2C=CC=CC2)\C#N)=CC=C1O
GOOMUHBHUSAARV-UYBDAZJANA-N,CHEMBL1203934,1956,A,7.72,chembl20,431035,9606,EGFR,1260,COC=1C=C2N=CN=C(NC3=CC=C(F)C=C3)C2=CC1OC
GPVFWBNYDOWIIQ-HWHDIUAINA-N,CHEMBL1984206,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C=1N=C(C=C(N)C1C#N)C(=O)NCC2=CC=NC=C2)CC
IPWGDOZPSOZFOD-UHFFFAOYNA-N,CHEMBL447230,1956,A,6.82,chembl20,66586,9606,EGFR,1260,C1=2C(N(C=3C=C(Br)C=CC3)C)=NC=NC1=CC(=C(C2)OC)OC
ITOYZJGFTNTKKR-DZQCGVKKNA-N,CHEMBL1233881,1956,A,5.64,chembl20,654933,9606,EGFR,1260,C1CCC1N2N=C(C=3C2=NC=NC3N)C4=CC(=C(C=C4)OC)OC
ISEDKXOMRIKZPK-HCKMINDGNA-N,CHEMBL1969843,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O1CCC(CN2N=NC(C=3C=C4C(NN=C4)=CC3)=C2)CC1
IRFDEDLBWHFGGS-LILDFLRNNA-N,CHEMBL451964,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1C(=NN2C(=NN=C2C1)C=3C=CC(=CC3)C(F)(F)F)NC4CC4
JLJVRIZTCVMURV-ZQWNFEKENA-N,CHEMBL331792,1956,A,7.4,chembl20,66718,9606,EGFR,1260,C1(=C2C(C=C(N=C2)N)=NC=N1)NC=3C=C(C)C=CC3
JLVREWBDAZGUPU-ZQWNFEKENA-N,CHEMBL333272,1956,A,5.23,chembl20,66718,9606,EGFR,1260,C=1(C=2C(=CC(=NC2)N)N=CN1)NC3=CC=C(C=C3)N
JOIUJUJSHIHBDT-LILDFLRNNA-N,CHEMBL1970522,1956,A,6.7,chembl20,809214,9606,EGFR,1260,S1C(C(=O)NC1=NC2=CC=CC=C2)=CC=3C=C(OC)C(O)=CC3
JONUISOVEOMAKX-UHFFFAOYNA-N,CHEMBL545006,1956,A,5.74,chembl20,63767,9606,EGFR,1260,N1(CCC(C2=CC=C(OCC=3C=CC=CC3)C=C2)=O)CCCCC1
KLWXDJHZDQENNS-LILDFLRNNA-N,CHEMBL93545,1956,A,7.28,chembl20,66586,9606,EGFR,1260,C=1(N(=O)=O)C=C2C(=NC=NC2=CC1N)NC=3C=C(Br)C=CC3
KCNKSDOEWSRVHK-MMRXBHCZNA-N,5328233,1956,A,9.5376,pubchem,69415,9606,EGFR,1260,BrC=1C=C(NC2=NC=NC=3C2=CC=4NC(=NC4C3)C)C=CC1
KCNKSDOEWSRVHK-XBTAAFKLNA-N,CHEMBL426580,1956,A,9.54,chembl20,66580,9606,EGFR,1260,C12=C(NC=NC1=CC3=NC(=NC3=C2)C)NC4=CC(Br)=CC=C4
LQHPDMCFKHJTHZ-UYBDAZJANA-N,10356808,1956,A,5.22185,pubchem,69426,9606,EGFR,1260,OC1=C(C=C(NCC2=C(O)C=CC(O)=C2)C=C1)CC(O)=O
LQIKOEJHMCCOSP-PKSOQXRJNA-N,CHEMBL176582,1956,A,11.0,chembl20,66580,9606,EGFR,1260,C=12C(=NC=NC1C=C3N=CN(C3=C2)C)NC4=CC(Br)=CC=C4
LRBIUVIHDLIKSO-GPQMBLKYNA-N,CHEMBL48650,1956,A,5.11,chembl20,66907,9606,EGFR,1260,C1=2C(=C(O)C=CC1=CC(C(NC3=CC=CC=C3)=O)=NC2)O
LOCXCPIOOAEETG-PKSOQXRJNA-N,CHEMBL270696,1956,A,9.61,chembl20,468986,9606,EGFR,1260,N=1C=CC=2C(C1)=C(NC=3C(=C(C=CC3)Br)NCCO)N=CN2
GLMWKEAUVZDGKE-UHFFFAOYNA-N,CHEMBL1988537,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC1=C2SC=3C(N(C2=CN=C1)C(=O)C=4C=CC(OC)=CC4)=CC=CC3
GHAZVJQMLWOQLP-PDJAEHLQNA-N,CHEMBL1976455,1956,A,5.7,chembl20,809214,9606,EGFR,1260,FC(F)(F)C1=CC=2C(=NC=CC2NC(=O)NC=3N=CC=NC3)C=C1
HVQJGNALTWNDMX-UYBDAZJANA-N,CHEMBL380598,1956,A,5.6,chembl20,333595,9606,EGFR,1260,N1C(C(C2=CNC3=C2C=CC=C3)=C(C4=CC=CC=C4)C1=O)=O
IEYXXRSUGCKRPU-PKSOQXRJNA-N,CHEMBL592710,1956,A,5.02,chembl20,611747,9606,EGFR,1260,C1=CC(NC(C2=CC=C(C=C2)N(CCCl)CCCl)=O)=C(C=C1)Cl
HZIJNNGFACBXKU-MZSCVVMKNA-N,CHEMBL125949,1956,A,5.61,chembl20,66718,9606,EGFR,1260,C12=C(N=CN=C1C=C(N=C2)N)NCC=3C=CC(=CC3)Br
LASSDHMCHFNZJI-LILDFLRNNA-N,11552033,1956,A,7.96257,pubchem,283009,9606,EGFR,1260,FC1=CC=C(CNC2=NC=NC=3C2=CC(OC)=C(OC)C3)C=C1
KYACBMRLQMEIAI-UYBDAZJANA-N,CHEMBL497151,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1N=CC=2SC(C=3N=C(ON3)O)=CC2C1OC4=CC=C(C=C4)I
KYKIJIXHKSKLSD-UHFFFAOYNA-N,CHEMBL543361,1956,A,5.06,chembl20,63767,9606,EGFR,1260,C(C(C=1C=CC(OCC2=CC=CC=C2)=CC1)=O)(CN(C)C)CSCCN
