SMILES,mol,MolWt,MolLogP,BertzCT,TPSA,MolMR,FractionCSP3,NumHDonors,NumHAcceptors,NumRotatableBonds,NumHeteroatoms,HeavyAtomCount,RingCount,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumValenceElectrons,NumAmideBonds,NumBridgeheadAtoms,NumSpiroAtoms,qed,SA
CCCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60775850>,231.33899999999997,2.9063000000000017,415.38288865965,23.47,69.43780000000005,0.6,1,2,2,2,17,3,2,1,1,92,0,0,0,0.8456644814012428,3.135278743006557
CCCN1CC[C@@H]2c3cccc(O)c3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff607758a0>,231.33899999999997,2.9063000000000017,415.38288865965,23.47,69.43780000000005,0.6,1,2,2,2,17,3,2,1,1,92,0,0,0,0.8456644814012428,3.135278743006557
CCCN(C)[C@@H]1CCc2cccc(OC)c2[C@@H]1CO,<rdkit.Chem.rdchem.Mol object at 0x7fff607758f0>,263.381,2.427700000000001,404.9600020479502,32.7,77.85080000000005,0.625,1,3,5,3,19,2,1,1,0,106,0,0,0,0.885350775431425,3.312595644544195
CCCN1CC[C@H]2c3c(O)cccc3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60775940>,231.33899999999997,2.9063000000000017,415.38288865965,23.47,69.43780000000005,0.6,1,2,2,2,17,3,2,1,1,92,0,0,0,0.8456644814012428,3.1833333740897602
CCCN1CC[C@H]2c3c(O)cccc3CC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60775990>,231.33899999999997,2.9063000000000017,415.38288865965,23.47,69.43780000000005,0.6,1,2,2,2,17,3,2,1,1,92,0,0,0,0.8456644814012428,3.1833333740897602
CCCN1CC[C@@H]2c3c(O)cccc3CC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff607759e0>,231.33899999999997,2.9063000000000017,415.38288865965,23.47,69.43780000000005,0.6,1,2,2,2,17,3,2,1,1,92,0,0,0,0.8456644814012428,3.1833333740897602
C1=C(c2ccccc2)CCN(Cc2cnn(-c3ccccc3)c2)C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775a30>,315.42,4.161600000000003,818.5597872252971,21.060000000000002,97.87700000000004,0.19047619047619047,0,3,4,3,24,4,1,3,0,120,0,0,0,0.7205830976007269,2.1241020347592485
CCCN[C@@H]1CCc2cccc(O)c2[C@@H]1CCC,<rdkit.Chem.rdchem.Mol object at 0x7fff60775a80>,247.38199999999998,3.5903000000000027,388.68339219242085,32.26,76.15850000000005,0.625,2,2,5,2,18,2,1,1,0,100,0,0,0,0.8330941433905553,3.2943851270969686
COc1ccc(N2CCN(CCC(O)c3ccccc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775ad0>,326.4400000000001,2.940900000000001,607.2957920737988,35.94,97.66580000000005,0.4,1,4,6,4,24,3,1,2,1,128,0,0,0,0.8852922396578703,2.2285699408434443
c1ccc(CC2CCN(CC3CCc4ccccc4O3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775b20>,321.4640000000001,4.334900000000004,646.0293077998675,12.47,98.48900000000006,0.45454545454545453,0,2,4,2,24,4,2,2,1,126,0,0,0,0.8306379785964566,2.5139301056786074
CN1CCc2ccc3cnc4cccc5c4c3c2[C@H]1C5,<rdkit.Chem.rdchem.Mol object at 0x7fff60775b70>,260.34,3.4731000000000023,866.0460214805196,16.130000000000003,82.02800000000005,0.2777777777777778,0,2,0,2,20,5,2,3,0,98,0,0,0,0.575305228299639,3.125486402164773
C=CCN[C@@H]1CCc2cccc(OC)c2[C@@H]1CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775bc0>,271.404,3.6693000000000024,464.05660828435236,21.259999999999998,83.38470000000005,0.5555555555555556,1,2,6,2,20,3,2,1,1,108,0,0,0,0.7971150667467727,3.4256294355295935
C=CCN[C@@H]1CCc2cccc(OC)c2[C@H]1CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775c10>,271.404,3.6693000000000024,464.05660828435236,21.259999999999998,83.38470000000005,0.5555555555555556,1,2,6,2,20,3,2,1,1,108,0,0,0,0.7971150667467727,3.4256294355295935
COc1cccc2c1OC(CNCCCNC1=NCCCN1)CC2,<rdkit.Chem.rdchem.Mol object at 0x7fff60775c60>,332.44800000000015,1.3074,547.699784082855,66.91,96.14210000000006,0.6111111111111112,3,6,7,6,24,3,2,1,0,132,0,0,0,0.6571002774929606,3.228489721063224
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775cb0>,243.30999999999997,1.3435,614.771783926322,70.91,71.68930000000002,0.35714285714285715,3,2,2,4,18,3,1,2,0,94,1,0,0,0.7446286892388262,2.852865103246115
C=CCN1C[C@H]2c3c(O)cccc3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60775d00>,215.29599999999996,2.2922000000000002,426.74356000844216,23.47,64.72680000000004,0.42857142857142855,1,2,2,2,16,3,2,1,1,84,0,0,0,0.7650971054247608,3.4456213832210416
CNc1nc(O)c(C=C2C=Nc3cccc(Br)c32)n1C,<rdkit.Chem.rdchem.Mol object at 0x7fff60775d50>,333.189,3.1864000000000017,745.8724450624056,62.440000000000005,84.58450000000002,0.14285714285714285,2,5,2,6,20,3,1,2,0,102,0,0,0,0.8872367609992258,3.557451784402427
COc1ccc(Sc2ccc(C)cc2N2CCNCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775da0>,314.45400000000006,3.564420000000001,621.4843245339702,24.5,93.37870000000005,0.3333333333333333,1,4,4,4,22,3,1,2,1,116,0,0,0,0.9323560920602038,2.1535445110329103
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775df0>,396.91500000000025,3.8218000000000023,659.8720633112741,60.03,106.34320000000007,0.65,1,6,7,7,27,3,2,1,1,150,0,0,0,0.7067795104839513,2.668842445354505
CCCN(CCC)C1Cc2cccc3nc(S)n(c23)C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775e40>,289.4480000000001,3.3717000000000024,599.0329464528562,21.060000000000002,86.63200000000005,0.5625,1,4,5,4,20,3,1,2,0,108,0,0,0,0.8520830787749032,3.4566957893877195
O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775e90>,328.391,2.4008000000000003,654.4787950263135,49.330000000000005,90.64950000000005,0.3888888888888889,0,5,6,6,24,3,1,2,1,126,0,0,0,0.7622782348427302,1.9976655512427666
c1ccc(CN2CCN(CC3COc4ccccc4O3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775ee0>,324.4240000000001,2.6442000000000014,653.6982415121408,24.94,94.51200000000006,0.4,0,4,4,4,24,4,2,2,1,126,0,0,0,0.8631318921676223,2.372622413370916
Fc1ccc(SCCCN2CCN(c3ncccn3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775f30>,332.4480000000001,2.9201000000000015,585.3021792900624,32.260000000000005,92.42600000000004,0.4117647058823529,0,5,6,6,23,3,1,2,1,122,0,0,0,0.5998137775385086,2.099170542204602
O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60775f80>,328.843,3.735000000000003,634.1790056264637,23.550000000000004,95.49450000000004,0.3157894736842105,0,3,5,4,23,3,1,2,1,120,0,0,0,0.7812353263988587,1.7118564205054057
Cc1ccc(Sc2ccc(C)cc2N2CCNCC2)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772030>,312.48200000000014,4.172660000000003,660.4799137406823,15.27,96.30070000000005,0.3684210526315789,1,3,3,3,22,3,1,2,1,116,0,0,0,0.9153901445763833,2.28931017037357
c1ccc(CCc2ccccc2OCc2cccnc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772080>,289.378,4.445800000000003,632.6676114641682,22.12,88.86100000000005,0.15,0,2,6,2,22,3,0,3,0,110,0,0,0,0.6687572672193165,1.6821191613825608
c1ccc(CN2CCN(CC3CCc4ccccc4C3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff607720d0>,320.48000000000013,3.609300000000003,644.0293077998675,6.48,100.11600000000006,0.45454545454545453,0,2,4,2,24,4,2,2,1,126,0,0,0,0.8489814437354045,2.326760874909377
CC(C)(C)CCCCCCCOc1ccc2[nH]cc(CCN)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772120>,330.51600000000013,5.434600000000004,609.8165369481206,51.04,103.70910000000005,0.6190476190476191,2,2,10,3,24,2,0,2,0,134,0,0,0,0.5702818476225109,2.2687590483339104
CCCN1C[C@H]2c3c(cccc3OC)CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772170>,231.33899999999994,2.8192000000000013,401.13288865965,12.47,69.70800000000006,0.6,0,2,3,2,17,3,2,1,1,92,0,0,0,0.7928620547431966,3.108564143320529
CN(C)CCc1c[nH]c2ccc(Cc3nnnn3C)cc12,<rdkit.Chem.rdchem.Mol object at 0x7fff607721c0>,284.367,1.3862999999999996,739.54463105788,62.63,82.16070000000003,0.4,1,5,5,6,21,3,0,3,0,110,0,0,0,0.7687598385927933,2.506945158893707
O=C1CSC(=O)N1CCCCCNCC1CCc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772210>,348.468,2.8355000000000015,577.381534439942,58.64,95.46670000000005,0.5555555555555556,1,5,8,6,24,3,2,1,1,130,2,0,0,0.7322396474513041,2.949090160623662
CN1CC[C@@H]2CN3CCc4cccc(c43)[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772260>,228.339,2.098,454.2350837372881,6.48,70.70400000000005,0.6,0,2,0,2,17,4,3,1,1,90,0,0,0,0.670737009935565,3.157328319144704
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,<rdkit.Chem.rdchem.Mol object at 0x7fff607722b0>,308.45000000000005,4.231700000000004,741.9650842716525,6.48,93.22700000000006,0.3684210526315789,0,3,0,3,22,5,3,2,1,112,0,0,0,0.7188700585349229,3.3880919583962292
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772300>,298.4550000000001,3.8642400000000023,618.365433214249,15.27,91.56370000000005,0.3333333333333333,1,3,3,3,21,3,1,2,1,110,0,0,0,0.9259602218919862,2.188181577557012
CCCN[C@@H]1Cc2cccc3nc(O)n(c23)C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772350>,231.29899999999998,1.6662,546.8333052643482,50.080000000000005,67.18350000000002,0.46153846153846156,2,4,3,4,17,3,1,2,0,90,0,0,0,0.8444265861363851,3.259312823874515
c1ccc(CCc2ccccc2OCc2ccccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff607723a0>,289.378,4.445800000000003,632.6676114641682,22.12,88.86100000000005,0.15,0,2,6,2,22,3,0,3,0,110,0,0,0,0.6687572672193165,1.6925604201238205
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x7fff607723f0>,318.8730000000001,4.894400000000004,642.4372765270095,6.48,92.19400000000006,0.29411764705882354,0,3,4,4,21,3,1,2,0,110,0,0,0,0.7918053413291345,2.1401928512014
C=CCN1CCC2c3cccc(OC)c3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772440>,243.34999999999997,2.9853000000000014,454.4102243961217,12.47,74.23100000000005,0.5,0,2,3,2,18,3,2,1,1,96,0,0,0,0.756729913913155,3.166683908858193
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772490>,243.34999999999997,2.9853000000000014,454.4102243961217,12.47,74.23100000000005,0.5,0,2,3,2,18,3,2,1,1,96,0,0,0,0.756729913913155,3.166683908858193
C=CCN1CC[C@@H]2c3cccc(OC)c3CC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff607724e0>,243.34999999999997,2.9853000000000014,454.4102243961217,12.47,74.23100000000005,0.5,0,2,3,2,18,3,2,1,1,96,0,0,0,0.756729913913155,3.166683908858193
C=CCN1CC[C@@H]2c3cccc(OC)c3CC[C@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772530>,243.34999999999997,2.9853000000000014,454.4102243961217,12.47,74.23100000000005,0.5,0,2,3,2,18,3,2,1,1,96,0,0,0,0.756729913913155,3.166683908858193
C=CCN1CCC2c3cccc(OC)c3CC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772580>,243.34999999999997,2.9853000000000014,454.4102243961217,12.47,74.23100000000005,0.5,0,2,3,2,18,3,2,1,1,96,0,0,0,0.756729913913155,3.166683908858193
C=CCN1CC[C@H]2c3cccc(OC)c3CC[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7fff607725d0>,243.34999999999997,2.9853000000000014,454.4102243961217,12.47,74.23100000000005,0.5,0,2,3,2,18,3,2,1,1,96,0,0,0,0.756729913913155,3.166683908858193
c1ccc2c(c1)CCC(CNCCCCNC1=NCCCN1)O2,<rdkit.Chem.rdchem.Mol object at 0x7fff60772620>,316.44900000000007,1.6888999999999992,517.497978812423,57.68000000000001,94.20710000000005,0.6111111111111112,3,5,7,5,23,3,2,1,0,126,0,0,0,0.6701665902028067,3.1067846499132603
Fc1ccccc1Oc1cccc(F)c1OC1CCCNC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772670>,305.32400000000007,3.887900000000002,642.3061062586761,30.490000000000002,79.39370000000004,0.29411764705882354,1,3,4,5,22,3,1,2,1,116,0,0,0,0.929388668458771,2.7353581588753464
OC(CCOc1cccc2[nH]ccc12)CNC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607726c0>,302.4180000000001,3.2200000000000015,575.2257730986771,57.28,89.29320000000006,0.5555555555555556,3,3,7,4,22,3,1,2,1,120,0,0,0,0.7358229874305461,2.740272345265879
C=CC[C@H]1c2c(cccc2OC)CC[C@H]1NCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772710>,271.404,3.6693000000000024,464.05660828435236,21.259999999999998,83.38470000000005,0.5555555555555556,1,2,6,2,20,3,2,1,1,108,0,0,0,0.7971150667467727,3.3380925934243306
C=CC[C@@H]1c2c(cccc2OC)CC[C@H]1NCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772760>,271.404,3.6693000000000024,464.05660828435236,21.259999999999998,83.38470000000005,0.5555555555555556,1,2,6,2,20,3,2,1,1,108,0,0,0,0.7971150667467727,3.3380925934243306
OC(CNC1CCCCCC1)COc1cccc2[nH]ccc12,<rdkit.Chem.rdchem.Mol object at 0x7fff607727b0>,302.41799999999995,3.2200000000000006,573.2257730986771,57.279999999999994,89.29320000000006,0.5555555555555556,3,3,6,4,22,3,1,2,1,120,0,0,0,0.7181453830851776,2.6541237062126246
OC(CCN1CCN(c2ccc(F)cc2)CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772800>,314.404,3.0714000000000015,594.5264946000668,26.71,91.07180000000005,0.3684210526315789,1,3,5,4,23,3,1,2,1,122,0,0,0,0.9186437074634077,2.238107597050483
CC1(CNCCCNC2=NCCCN2)CCc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772850>,316.449,1.6889,545.5780524035159,57.68000000000001,94.20710000000005,0.6111111111111112,3,5,6,5,23,3,2,1,0,126,0,0,0,0.6991919274093495,3.3648849253411566
FC(F)(F)c1ccccc1Oc1ncccc1C1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607728a0>,322.33000000000015,4.359700000000003,666.883210071982,34.15,80.59970000000004,0.35294117647058826,1,3,3,6,23,3,1,2,1,122,0,0,0,0.9115173354609694,2.3557775352115957
COc1cccc2c1C[C@H]1CCN(CC3CC3)[C@@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x7fff607728f0>,257.37699999999995,2.894300000000001,480.15045086673916,12.47,76.59400000000005,0.6470588235294118,0,2,3,2,19,4,3,1,2,102,0,0,0,0.8253113832258981,3.097040051458036
COc1cccc2c1C[C@@H]1CCN(CC3CC3)[C@@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x7fff60772940>,257.37699999999995,2.894300000000001,480.15045086673916,12.47,76.59400000000005,0.6470588235294118,0,2,3,2,19,4,3,1,2,102,0,0,0,0.8253113832258981,3.097040051458036
COc1cccc2c1C[C@H]1CCN(CC3CC3)[C@H]1C2,<rdkit.Chem.rdchem.Mol object at 0x7fff60772990>,257.37699999999995,2.894300000000001,480.15045086673916,12.47,76.59400000000005,0.6470588235294118,0,2,3,2,19,4,3,1,2,102,0,0,0,0.8253113832258981,3.097040051458036
O=C(CN1CCN(c2nc3ccsc3n3cccc23)CC1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607729e0>,369.4940000000003,2.2934,933.8596415571755,44.09000000000001,105.04200000000004,0.47368421052631576,0,6,3,7,26,5,2,3,2,136,1,0,0,0.7105966591210023,2.5231353835695547
CCCN1CCC(COc2nc3c(I)cccc3c3ncccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772a30>,461.3470000000002,4.888400000000004,906.2861573491896,38.25,114.71100000000004,0.42857142857142855,0,4,5,5,26,4,1,3,1,136,0,0,0,0.4008832709080925,2.56571957043532
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)C1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772a80>,361.8440000000001,4.035500000000003,732.366302495379,40.540000000000006,96.37030000000004,0.35,1,3,6,5,25,3,1,2,1,132,0,0,0,0.7894154307402033,2.61796124100716
c1ccc2c(c1)CCC(CNCCCNc1nc3ccccc3[nH]1)O2,<rdkit.Chem.rdchem.Mol object at 0x7fff60772ad0>,336.439,3.348300000000001,796.1840345243162,61.97,101.24910000000004,0.35,3,4,7,5,25,4,1,3,0,130,0,0,0,0.5791564582024719,2.821196153249847
O=C1C2CSCN2C(=O)N1CCCCNCC1CCc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772b20>,375.49400000000014,2.0870999999999995,661.748121045047,61.88000000000001,101.34370000000004,0.5789473684210527,1,5,7,7,26,4,3,1,2,140,3,0,0,0.584067239579394,3.5361749109783354
COc1ccccc1N1CCN(CC/C(=N\O)c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772b70>,339.439,3.0858000000000017,695.097270702506,48.3,101.02950000000004,0.35,1,5,6,5,25,3,1,2,1,132,0,0,0,0.4990948128040621,2.0579656724253255
O=C(CCN1CCN(c2cccc3ccccc23)CC1)c1ccsc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772bc0>,350.4870000000001,4.296300000000004,845.9732574388566,23.550000000000004,105.86750000000005,0.2857142857142857,0,4,5,4,25,4,1,3,1,128,0,0,0,0.6412378686944166,2.107504042829449
COc1ccccc1N1CCN(CCC(=O)c2ccc([N+](=O)[O-])s2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772c10>,375.4500000000001,3.0599000000000016,784.2483242619206,75.92,101.56790000000004,0.3888888888888889,0,7,7,8,26,3,1,2,1,138,0,0,0,0.4205504662922194,2.250205165139336
Oc1cccc(O)c1OCCNCCOc1ccccc1OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772c60>,395.4550000000001,3.7242000000000024,865.1964883826029,80.18,110.84730000000002,0.21739130434782608,3,6,11,6,29,3,0,3,0,152,0,0,0,0.4295253709505004,2.112498586679596
O=S(=O)(NC1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc(Cl)s1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772cb0>,455.81600000000014,4.1399000000000035,873.3749645186647,58.64,106.45250000000001,0.375,1,5,7,10,26,3,1,2,1,142,0,0,0,0.6815152866795267,2.8294177026380254
Cc1ccc(S(=O)(=O)NCCCCN2CCN(c3ccccc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772d00>,387.5490000000001,2.875720000000001,799.0801810674482,52.650000000000006,110.69650000000004,0.42857142857142855,1,4,8,6,27,3,1,2,1,146,0,0,0,0.7079163204572775,1.8663916423113953
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772d50>,398.5250000000001,2.956500000000002,788.5273571803232,58.64,100.56650000000005,0.4444444444444444,1,5,8,8,26,3,1,2,1,142,0,0,0,0.742798561758382,2.219315643309816
Cn1c(=O)sc2cc(CCN3CCN(c4ccc(F)cc4)CC3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772da0>,371.4810000000001,3.1038000000000014,955.3419013382878,28.480000000000004,105.82300000000004,0.35,0,5,4,6,26,4,1,3,1,136,0,0,0,0.7055726862410999,2.1924910279252003
O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff60772df0>,340.4480000000001,4.521700000000004,698.1515761811032,32.78,96.16800000000003,0.3157894736842105,0,4,3,5,24,4,2,2,1,124,1,0,0,0.8221928589132709,2.2260100520940274
COc1ccccc1N1CCN(CCC(=O)c2cc(C)sc2C)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772e40>,358.5070000000001,3.7685400000000033,733.0474259026767,32.78,104.38750000000005,0.45,0,5,6,5,25,3,1,2,1,134,0,0,0,0.7361315272213915,2.129743327184226
Oc1cc2ccccc2n1CCCCN1CCc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772e90>,320.436,4.185400000000002,836.7259566750254,28.4,98.25980000000006,0.3333333333333333,1,3,5,3,24,4,1,3,0,124,0,0,0,0.7142401786080032,2.2427931506855767
O=C1C2CCSN2C(=O)N1CCCCNCC1CCc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772ee0>,375.49400000000014,2.4347000000000003,661.748121045047,61.88000000000001,101.09370000000004,0.5789473684210527,1,5,7,7,26,4,3,1,2,140,3,0,0,0.4505645202355285,3.772636247010725
O=[N+]([O-])c1ccc(N2CCN(CCC(O)c3ccccc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60772f30>,341.41100000000006,2.8405000000000014,682.8203223426615,69.85000000000001,97.76820000000005,0.3684210526315789,1,5,6,6,25,3,1,2,1,132,0,0,0,0.6461749129278392,2.3817100763267707
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3N,<rdkit.Chem.rdchem.Mol object at 0x7fff60772f80>,262.356,2.8002000000000002,747.3237090140535,29.259999999999998,80.68740000000003,0.3333333333333333,1,2,0,2,20,5,3,2,0,100,0,0,0,0.7907755041481964,3.6062603443666736
CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@H]3N,<rdkit.Chem.rdchem.Mol object at 0x7fff60780030>,262.356,2.8002000000000002,747.3237090140535,29.259999999999998,80.68740000000003,0.3333333333333333,1,2,0,2,20,5,3,2,0,100,0,0,0,0.7907755041481964,3.6062603443666736
Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fff60780080>,361.2760000000002,3.963300000000003,820.1009751446678,23.78,99.14400000000002,0.2777777777777778,0,4,3,6,24,4,1,3,1,124,0,0,0,0.7056264884906247,2.17751126552848
CN1CCC(c2cnc3ccc(NC(=O)C4CCCC4)[nH]c2-3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607800d0>,326.44400000000013,3.4524000000000017,680.7117681627421,61.02,95.26940000000005,0.5789473684210527,2,3,3,5,24,4,4,0,2,128,1,0,0,0.9079407952757268,2.738525771022985
Cc1ccc2c(N3CCN(CCc4cccc(N)c4)CC3)cccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780120>,346.4780000000001,3.490120000000001,897.5377654749304,45.39,109.69140000000004,0.3181818181818182,1,4,4,4,26,4,1,3,1,134,0,0,0,0.7347030201522615,2.0693112708401777
O=[N+]([O-])c1ccc(CCN2CCN(c3ccccc3)CC2)cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fff60780170>,356.3820000000001,2.867700000000001,789.0330319467274,92.76,98.54980000000006,0.3333333333333333,0,6,6,8,26,3,1,2,1,136,0,0,0,0.5835607253678352,2.089260466594638
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2F)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607801c0>,373.4720000000001,2.6571000000000007,689.1332002155777,43.86000000000001,101.90800000000007,0.6190476190476191,0,4,4,6,27,4,3,1,3,146,2,0,1,0.7614265511621559,2.841452701396433
OC(CNC12CC3CC(CC(C3)C1)C2)COc1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780210>,340.467,3.466000000000001,717.9047231788142,57.279999999999994,98.70620000000005,0.6190476190476191,3,3,6,4,25,6,4,2,4,134,0,4,0,0.7546267174423451,4.186126080251485
CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780260>,350.4990000000001,4.794200000000005,498.6694584164198,66.76,101.22060000000006,0.6666666666666666,2,4,14,4,25,1,0,1,0,142,0,0,0,0.47325110037530044,2.6324356257773207
Fc1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff607802b0>,366.46500000000015,4.010300000000003,1044.7479147364081,23.78,104.46500000000003,0.25,0,5,3,6,26,5,1,4,1,132,0,0,0,0.5473869073269189,2.382827091861264
CC(=O)Nc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780300>,271.364,2.935500000000001,623.6837349918167,48.13,82.07440000000005,0.4375,2,2,2,4,20,3,1,2,1,106,1,0,0,0.8819499048118469,2.1383740949865793
Oc1cc2ccccc2n1CCCCN1CCN(c2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780350>,349.478,3.9493000000000027,834.9744622149694,31.64,107.93180000000005,0.36363636363636365,1,4,6,4,26,4,1,3,1,136,0,0,0,0.6839389890260718,2.1172416772758496
COc1ccccc1OCCNCCN1C(=O)CC2(CCCC2)CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fff607803a0>,360.4540000000002,2.373,620.4532814646144,67.87,98.21370000000006,0.6,1,5,8,6,26,3,2,1,2,142,2,0,1,0.5694036447566345,2.833849483459943
Cc1ccc(CNCC2(F)CCN(C(=O)c3ccco3)CC2)nc1,<rdkit.Chem.rdchem.Mol object at 0x7fff607803f0>,331.3910000000001,2.7171200000000013,662.0821369084279,58.370000000000005,88.36520000000004,0.4444444444444444,1,4,5,6,24,3,1,2,1,128,1,0,0,0.9151148594659794,2.633418757167277
O=C1C2CCCN2C(=O)CN1CCCCNCC1CCc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780440>,371.4810000000001,1.5832000000000006,693.0043347466991,61.88000000000001,102.59770000000006,0.6190476190476191,1,4,7,6,27,4,3,1,2,146,2,0,0,0.7395885638929398,3.2786519834654415
CCCN1CCC(COc2nc3c(Cl)cccc3c3ccccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60780490>,368.9080000000002,5.542200000000006,903.1722151196865,25.36,109.20900000000006,0.4090909090909091,0,3,5,4,26,4,1,3,1,136,0,0,0,0.5524726786160435,2.240724833593216
