Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
SCFZGOGBRPRNPV-UHFFFAOYNA-N,CHEMBL39636,3350,A,7.8,chembl20,1080,9606,HTR1A,2095,N=1C(=NOC1CCC=2C=C3C(=CNC3=CC2)CCN)CC4=CC=CC=C4
SBFWLGINQFNKPW-UHFFFAOYNA-N,CHEMBL2112644,3350,A,8.04,chembl20,904,9606,HTR1A,2095,N(CCCC=1C=2C=C(C=CC2NC1)F)CCOC=3C=CC=CC3
URKOMYMAXPYINW-UHFFFAOYNA-N,5002,3350,A,6.90309,pubchem,659852,9606,HTR1A,2095,S1C2=C(C(N3CCN(CC3)CCOCCO)=NC=4C1=CC=CC4)C=CC=C2
XJIVMDLRFJXHEY-UHFFFAOYNA-N,CHEMBL26952,3350,A,6.6,chembl20,1353508,9606,HTR1A,2095,N1(C(C2=CC=CC=C2C1=O)=O)CCN3CCN(CC3)C=4C=CC=CC4
WDDZPZKGLZNGEH-INIZCTEONA-N,CHEMBL1744035,3350,A,9.4,chembl20,572,9606,HTR1A,2095,C=12C=3C[C@@H](N(CCC)CCC)CCC3C=CC1NC(=C2)C#N
WDDZPZKGLZNGEH-MRXNPFEDNA-N,CHEMBL71920,3350,A,10.0,chembl20,572,9606,HTR1A,2095,C12=C3C[C@H](N(CCC)CCC)CCC3=CC=C1NC(=C2)C#N
XPJMTJRBFHPHRB-UHFFFAOYNA-N,CHEMBL1214892,3350,A,5.33,chembl20,649644,9606,HTR1A,2095,C=1(OC2=CC=CC=C2C1)CN3CCN(CC3)CC=4C=CC(=CC4)OCCC
YCFSCWCCZHATDT-UHFFFAOYNA-N,CHEMBL2159478,3350,A,8.0,chembl20,855539,9606,HTR1A,2095,C=1(S(=O)(=O)NC2CN(CC2)CCOC3=CC=CC=C3SC)C=CC(=CC1)F
YCWVGXHIBUBRER-UHFFFAOYNA-N,CHEMBL1214830,3350,A,5.66,chembl20,649644,9606,HTR1A,2095,C=1(OC2=CC=CC=C2C1)CN3CCN(CC3)CC=4C=CC(=CC4)OC
WNRBGXHMJJCVAE-UHFFFAOYNA-N,CHEMBL126407,3350,A,8.8,chembl20,904,9606,HTR1A,2095,N1C=C(CCCNCCOC2=C3OC=CC3=CC=C2)C=4C1=CC=C(F)C4
WIXPGFSAQJCJED-UHFFFAOYNA-N,CHEMBL180606,3350,A,6.06,chembl20,303336,9606,HTR1A,2095,S(N1C=C(C2=CCNCC2)C3=C1C=CC=C3)(C=4C(F)=CC=CC4)(=O)=O
WKEXXPWSTQTWTE-XBTAAFKLNA-N,CHEMBL1278,3350,A,7.35,chembl20,951,9606,HTR1A,2095,S(O)(O)(=NC)=CCC1=CC=2C(=CNC2C=C1)C3CCN(CC3)C
WEUPAXGYFOUDLZ-YCQLCJMPNA-N,CHEMBL281248,3350,A,7.1,chembl20,581,9606,HTR1A,2095,N12C(=NC3=C1C(=CC=C3)C[C@H](C2)N(CCC)CCC)S
WPIIXBCOJALRHJ-UHFFFAOYNA-N,CHEMBL2159470,3350,A,7.68,chembl20,855539,9606,HTR1A,2095,C1(NS(=O)(=O)C2=CC=CS2)CCN(C1)CCOC3=CC=CC=C3C(C)C
WXOWLLOGJHAWBT-UHFFFAOYNA-N,44408883,3350,A,8.2321,pubchem,261614,9606,HTR1A,2095,O1C(CN(C=2C1=CC=CC2)C)CNCCC=3C=4C(NC3)=CC=CC4
WZJSIHGOLMMBAL-MRXNPFEDNA-N,CHEMBL27559,3350,A,7.35,chembl20,611183,9606,HTR1A,2095,C1=CC=2CCN([C@@H]3CC=4C(C(C32)=C1)=C(C=CC4)O)CCC
WWJQYDAINIQCOK-UHFFFAOYNA-N,CHEMBL143967,3350,A,7.64,chembl20,935,9606,HTR1A,2095,S(C(F)(F)F)(OC=1C=C2C(=CNC2=CC1)CCN(CCC)CCC)(=O)=O
WZVIUKBSLYMFSL-UHFFFAOYNA-N,CHEMBL336504,3350,A,7.3,chembl20,628657,9606,HTR1A,2095,C1=CC(=CC=C1N(=O)=O)C(CCN2CCN(CC2)C3=CC=CC=C3OC)=O
WZWRAAKVOATXPL-UHFFFAOYNA-N,2838196,3350,A,6.92082,pubchem,239285,9606,HTR1A,2095,O1C=C(CN2CCC(CC2)CC3=CC=CC=C3)C(=O)C4=C1C=CC=C4
XBGZQBKCTZAIMW-UHFFFAOYNA-N,CHEMBL321190,3350,A,8.03,chembl20,910,9606,HTR1A,2095,N1C=C(CCN(C)C)C=2C1=CC=C(OC(=O)CCCCCCCC)C2
YLPJQEDKFKCTSE-UHFFFAOYNA-N,CHEMBL60815,3350,A,6.1,chembl20,1068,9606,HTR1A,2095,C=1(C=C(CN2CCN(CC2)C=3C=CC=CC3)NC1)C4=CC=CC=C4
YLTFHKSBGVTTMX-UHFFFAOYNA-N,CHEMBL1215037,3350,A,5.61,chembl20,649644,9606,HTR1A,2095,C=1(OC2=CC=CC=C2C1)CN3CCN(CC3)CC=4C(OCCC)=CC=CC4
YPHKZFULFHHSKA-UHFFFAOYNA-N,56850797,3350,A,7.66154,pubchem,635969,9606,HTR1A,2095,O=C1N(C(=O)N2C1CCC2)CCCCCCNCC3OC=4C(CC3)=CC=CC4
YJBGSZUYOGPUMC-UHFFFAOYNA-N,CHEMBL209034,3350,A,6.44,chembl20,367040,9606,HTR1A,2095,C=1C(=NN2C=C(N=C2C1)CN3CCN(CC3)C4=CC=C(C(=C4)Cl)Cl)Cl
YSLWZIPXUKUGDR-UHFFFAOYNA-N,CHEMBL132541,3350,A,8.12,chembl20,749293,9606,HTR1A,2095,C=1(C(=O)CCN2CCN(C=3C=CC=CC3O)CC2)C=C(SC1C)C
YSVQLLNPDYCBTG-UHFFFAOYNA-N,8554729,3350,A,6.1512,pubchem,1137700,9606,HTR1A,2095,O=C1N(CCN2CCC(=CC2)C3=CC=CC=C3)C(=O)C=4C1=CC=CC4
YQHUEAFWSKZKDZ-UHFFFAOYNA-N,CHEMBL292686,3350,A,7.59,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCC(CC3)C4=CC=CC=C4
XVPRVMIFXXOEFR-UHFFFAOYNA-N,CHEMBL7927,3350,A,5.85,chembl20,367040,9606,HTR1A,2095,C1(=C2N(C=CC=C2)N=C1)CN3CCN(CC3)C4=CC=C(C=C4)Cl
XVRLZUUEOHNLID-BKMQEXKQNA-N,CHEMBL1788325,3350,A,6.99,chembl20,572,9606,HTR1A,2095,C1(=CC=2C3=C(CC[C@@H](C3)NCCC)C=CC2N1)C(=O)N
XVRLZUUEOHNLID-ZXWYLZDVNA-N,CHEMBL1744089,3350,A,8.12,chembl20,572,9606,HTR1A,2095,C1(=CC=2C3=C(CC[C@H](C3)NCCC)C=CC2N1)C(=O)N
ZTBBOIYRZHAFIN-UHFFFAOYNA-N,57403525,3350,A,6.18177,pubchem,640306,9606,HTR1A,2095,ClC1=CC=C(C2(O)CCN(CC2)CCCCC3=CC=C(F)C=C3)C=C1
ZRHOSQWFAXTIKQ-UYBDAZJANA-N,CHEMBL475092,3350,A,6.11,chembl20,540736,9606,HTR1A,2095,C1=CN=C(N=C1C2CCCN(C2)CCC=3N=CSC3)NC4CC4
ZIQGASWXUSSORV-UHFFFAOYNA-N,CHEMBL481863,3350,A,6.19,chembl20,488313,9606,HTR1A,2095,C1=CC=C2N=C(OC2=C1)OC3=CC=C(C=C3)OCCN4CCCCC4
ZUVHIOFWBBSJDZ-MOPGFXCFNA-N,25132565,3350,A,7.28001,pubchem,391754,9606,HTR1A,2095,O1[C@@H](COC[C@H]1C2=CC=CC=C2)CNCCOC3=CC=CC=C3
ZUVHIOFWBBSJDZ-RTBURBONNA-N,25130878,3350,A,7.27003,pubchem,391754,9606,HTR1A,2095,O1[C@@H](COC[C@@H]1C2=CC=CC=C2)CNCCOC3=CC=CC=C3
ZTZYCYCBNHVENU-UHFFFAOYNA-N,CHEMBL2037525,3350,A,6.46,chembl20,821405,9606,HTR1A,2095,C(CCCN1CCN(CC1)C=2C=CC=CC2)(=O)C=3SC=4C(N3)=CC=CC4
ZUPZOKDTSGRKMD-UHFFFAOYNA-N,73350911,3350,A,7.72125,pubchem,773786,9606,HTR1A,2095,O=C1N(C(=O)N2C1CCC2)CCCCNCCOC=3C(OCC)=CC=CC3
ZWHWNKJCWDLNRI-UHFFFAOYNA-N,56850795,3350,A,6.8041,pubchem,635969,9606,HTR1A,2095,O=C1N(C(=O)N2C1CCC2)CCCCCNCC3OC=4C(CC3)=CC=CC4
ZXCPBBDQMAZIEL-UHFFFAOYNA-N,CHEMBL334407,3350,A,7.92,chembl20,749293,9606,HTR1A,2095,C=1(C(O)CCN2CCN(CC2)C3=CC=CC=C3OC)C=C(SC1C)C
ZXXWEZYYAYQNEN-UHFFFAOYNA-N,CHEMBL11425,3350,A,8.2,chembl20,1555,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCCCNCC3CC4=CC=CC=C4OC3
BADFWGSIPGNTFF-PKSOQXRJNA-N,CHEMBL104753,3350,A,6.4,chembl20,949,9606,HTR1A,2095,C1(=C2NC(NC(C3=CSC=C3)=O)=CC=C2N=C1)C4CCN(CC4)C
BDVXLXLWIPWOCW-UHFFFAOYNA-N,52943589,3350,A,7.49485,pubchem,517896,9606,HTR1A,2095,S1C=C(C(=O)N2C3CC(O)(CC2CC3)CNCC=4N=CC(=CC4)C)C=C1
AYYCFGDXLUPJAQ-UHFFFAOYNA-N,CHEMBL13647,3350,A,9.43,chembl20,936352,9606,HTR1A,2095,C12(CCCC1)CC(N(CCN3CCN(CC3)C=4C=CC=CC4OC)C(C2)=O)=O
BFHVQDBLFZYJPG-HNNXBMFYNA-N,CHEMBL363466,3350,A,5.85,chembl20,302940,9606,HTR1A,2095,C1(C2=C(OC)C=CC=C2OC)=C3C(C[C@H](CC3)N(C)C)=CC=C1
BASQZMOJDHSJPS-UHFFFAOYNA-N,CHEMBL1255003,3350,A,7.8,chembl20,663470,9606,HTR1A,2095,C=1C=CC=CC1COC=2C(OCCNCCOC3=C(C=CC=C3C)C)=CC=CC2
AUQZROKGNYIFMG-UHFFFAOYNA-N,9931327,3350,A,6.4437,pubchem,238614,9606,HTR1A,2095,FC=1C(N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2)=CC(F)=C(F)C1
CAFBNEJZNQABOY-UHFFFAOYNA-N,CHEMBL55460,3350,A,6.14,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN(CCNC=3C=C(Cl)C=CC3Cl)C
CDEMNZGJOJSDDX-UHFFFAOYNA-N,CHEMBL1259108,3350,A,6.89,chembl20,665764,9606,HTR1A,2095,C(N1CCC(CC1)(F)CNCC=2N=CC(C)=CC2)(=O)C=3SC4=C(C3)SC=C4
BWQTWPFTINQQEK-QGZVFWFLNA-N,CHEMBL596884,3350,A,6.87,chembl20,611183,9606,HTR1A,2095,C1=CC=2CCN([C@H]3C2C(C=4C(C3)=CC=C(C4O)CC=C)=C1)C
BXLSCEOVEPCFSC-UHFFFAOYNA-N,CHEMBL136936,3350,A,7.7,chembl20,749293,9606,HTR1A,2095,C=1(C2=C(SC1)C=CC=C2)C(O)CCN3CCN(CC3)C=4C(=CC=CC4)OC
AASFRXJJHSMTFI-UHFFFAOYNA-N,CHEMBL54125,3350,A,5.27,chembl20,559,9606,HTR1A,2095,C1(=NC=2C=CC=CC2N3C1=CC=C3)N4CCN(CC4)CC=5C=CC(=CC5)F
AEOGPKNAMFVZTP-UHFFFAOYNA-N,CHEMBL137185,3350,A,5.3,chembl20,749293,9606,HTR1A,2095,C=1(C2=C(SC1)C=CC=C2)C(=O)CCN3CCN(CC3)C4=CC=C(C=C4)Cl
AIIAMGCKUJEASL-UHFFFAOYNA-N,CHEMBL604115,3350,A,5.61,chembl20,609920,9606,HTR1A,2095,C1(=CC=C2OC=C(C2=C1)CCN3CC=C(CC3)C4=CNC5=C4C=CC=C5)Cl
AIJIQCBYMBZLJD-UHFFFAOYNA-N,CHEMBL76237,3350,A,6.15,chembl20,933,9606,HTR1A,2095,C1(=CC=C2N(S(C3=CC=CC=C3)(=O)=O)C=C(CCN(C)C)C2=C1)OC
BIWLJQPOPQOPKB-KBXCAEBGNA-N,44326256,3350,A,6.92082,pubchem,3489,9606,HTR1A,2095,O1C=2C3=C([C@@H]([C@H](N(CCC)CCC)CC3)C)C=CC2C=C1
BLZFUNSVSSNHRB-UHFFFAOYNA-N,CHEMBL1782811,3350,A,6.8,chembl20,751316,9606,HTR1A,2095,N(CCC(C1=CSC2=CC=CC=C12)O)C3CCN(CC3)C4=CC=C(C=C4)C#N
BMRVQIPUGJZZJK-UHFFFAOYNA-N,49780603,3350,A,8.18046,pubchem,517896,9606,HTR1A,2095,ClC=1C=C(C(=O)N2CCC(O)(CC2)CNCC=3N=CC(=CC3)C)C=CC1F
BOOBJEJRGOYHJN-UHFFFAOYNA-N,CHEMBL337087,3350,A,5.3,chembl20,749293,9606,HTR1A,2095,C=1(C2=C(SC1)C=CC=C2)C(O)CCN3CCN(CC3)C4=CC=C(C=C4)Cl
CNPYMPYNOIVAMT-UHFFFAOYNA-N,CHEMBL132979,3350,A,6.96,chembl20,749293,9606,HTR1A,2095,C=1(C2=C(SC1)C=CC=C2)C(=O)CCN3CCN(CC3)C=4C=CC=CC4O
CPDKHEPGGZULPR-UHFFFAOYNA-N,13091273,3350,A,7.42481,pubchem,342783,9606,HTR1A,2095,FC=1C=CC(C(=O)CCCN2C3CC(O)(CC2CC3)C4=CC=CC=C4)=CC1
CMJSIPQFDNXSOL-QWHCGFSZNA-N,CHEMBL1275709,3350,A,5.89,chembl20,685486,9606,HTR1A,2095,N1C2=C(C([C@@H]3C[C@@H](CC3)N(C)C)=C1)C=C(C=C2)C#N
CFAIJELKYFWCTL-UHFFFAOYNA-N,CHEMBL391230,3350,A,7.12,chembl20,449378,9606,HTR1A,2095,C1C2CC3CC1CC(C3)(C2)NCCC(COC=4C5=C(C=CC4)NC=C5)O
CHXZPUOMGXBHFG-UHFFFAOYNA-N,CHEMBL62911,3350,A,5.11,chembl20,560,9606,HTR1A,2095,C1(=NC=2C=CSC2N3C1=CC=C3)N4CC[N+](CC4)(CC5=CC=CC=C5)C
CHGXPKZHRZIZSQ-UHFFFAOYNA-N,CHEMBL2037531,3350,A,8.14,chembl20,821405,9606,HTR1A,2095,C(CCCCN1CCC(CC1)C=2C=CC=CC2)(=O)C=3SC=4C(N3)=CC=CC4
CLADBLWFXVASRD-UHFFFAOYNA-N,46882085,3350,A,9.05012,pubchem,465063,9606,HTR1A,2095,O1C(OCC1CNCCOC=2C(OCC)=CC=CC2)(C3=CC=CC=C3)C4=CC=CC=C4
CZOXEMUHIJZXSF-UHFFFAOYNA-N,60167309,3350,A,6.11295,pubchem,664316,9606,HTR1A,2095,ClC1=CC=C(C2(O)CCN(CC2)CCCCC=3SC=4C(N3)=CC=CC4)C=C1
CZPHWPDUDLEVFW-UHFFFAOYNA-N,CHEMBL1214959,3350,A,6.11,chembl20,649644,9606,HTR1A,2095,C=1(OC2=CC=CC=C2C1)CN3CCN(CC=4C=C(OCCC)C=CC4)CC3
DABSIMIABRDOKT-UHFFFAOYNA-N,CHEMBL57593,3350,A,8.37,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C=4C(Cl)=CC=CC4
CZBDAKPZJPTZBH-UHFFFAOYNA-N,49782388,3350,A,7.4437,pubchem,517896,9606,HTR1A,2095,C(C(=O)N1CCC(F)(CC1)CNCC=2N=CC(=CC2)C)=CC=3C=CC=CC3
ALJJNAMKZDVVQD-UHFFFAOYNA-N,CHEMBL339490,3350,A,7.65,chembl20,904,9606,HTR1A,2095,C=12C(=CC(=CC1OCCNCCCC=3C=4C(=CC=C(C4)F)NC3)F)OCCO2
AJMVNIXLWRBDLU-PXGQSBJWNA-N,CHEMBL1744036,3350,A,8.8,chembl20,572,9606,HTR1A,2095,C1(=CC=2C=3C[C@H](N(CCC)CCC)CCC3C=CC2N1)C(=O)N
AJMVNIXLWRBDLU-WQJPFCJPNA-N,CHEMBL1788190,3350,A,8.72,chembl20,572,9606,HTR1A,2095,C1(=CC=2C=3C[C@@H](N(CCC)CCC)CCC3C=CC2N1)C(=O)N
ABYMPOVMMYXTTE-UHFFFAOYNA-N,CHEMBL135890,3350,A,7.74,chembl20,749293,9606,HTR1A,2095,C=1(C2=C(SC1)C=CC=C2)C(O)CCN3CCN(CC3)C=4C=CC=CC4O
BPBCGWPBILSOFV-UHFFFAOYNA-N,9952481,3350,A,6.81009,pubchem,261614,9606,HTR1A,2095,FC=1C=C2C(C=3CCN(CC4OC=5C(NC4)=CC=CC5OC)CC3)=CNC2=CC1
BMAPBGDMVZZHLE-PKSOQXRJNA-N,CHEMBL102250,3350,A,6.08,chembl20,949,9606,HTR1A,2095,C1(=C2NC(NC(C3=COC=C3)=O)=CC=C2N=C1)C4CCN(CC4)C
FXWLTAOMDAMINN-GPQMBLKYNA-N,CHEMBL14899,3350,A,6.34,chembl20,1547,9606,HTR1A,2095,C=1(C(=C(Cl)N=C(N1)NC)SC2=CC=CC=C2)N3CCN(CC3)C
DUTGEQMBAUMVEL-UHFFFAOYNA-N,CHEMBL340873,3350,A,7.53,chembl20,904,9606,HTR1A,2095,N1C=C(CCNCCOC2=C3C(CCCO3)=CC(=C2)F)C=4C1=CC=C(F)C4
DXTRNUSQQPMWSC-XBXARRHUNA-N,CHEMBL261977,3350,A,7.08,chembl20,560,9606,HTR1A,2095,C1(=NC=2C=CSC2N3C1=CC=C3)N4CCN(CC4)C/C=C/C5=CC=CC=C5
FYTVHEDPTPLICQ-UHFFFAOYNA-N,CHEMBL421027,3350,A,7.67,chembl20,947,9606,HTR1A,2095,C1(=CNC2=C1C=CC=C2)C3=CCN(CC3)CCOC=4C5=C(NC=C5)C=CC4
GBDIJVHQBLKFLL-UHFFFAOYNA-N,CHEMBL133309,3350,A,5.44,chembl20,749293,9606,HTR1A,2095,C1=CC(=CC=C1C2=CC=CC=C2)C(CCN3CCN(CC3)C4=CC=CC=C4OC)=O
DTLGJDYEVFKDLJ-BHXXFNOCNA-N,CHEMBL253319,3350,A,6.75,chembl20,948,9606,HTR1A,2095,C1=2C=3C4=C5C=CC3C(=NC1=CC=CC2C[C@H]4N(CC5)C)O
DTNYAHQRGGTLBQ-UHFFFAOYNA-N,CHEMBL177064,3350,A,7.39,chembl20,1294038,9606,HTR1A,2095,C1=CC(CN2CCN(CC2)C3=C(C=CC=C3)OC)=CN1C4=CC=CC=C4C
DVPDEYGRKNNDDO-UHFFFAOYNA-N,CHEMBL210656,3350,A,7.4,chembl20,376264,9606,HTR1A,2095,C1=CC=C2OCC(N(CCCC=3C=4C(NC3)=CC=C(C4)F)C)CC2=C1OC
DUMBRKXSQQUMRX-LQFNOIFHNA-N,73348966,3350,A,5.9024,pubchem,752101,9606,HTR1A,2095,FC=1C=C(NC2=NC(=NC3=C2CCNCC3)CC4=CC=CC=C4)C=CC1
GEDGEGJCGBTAON-UHFFFAOYNA-N,CHEMBL314107,3350,A,6.0,chembl20,1016,9606,HTR1A,2095,N12C(C3=C(C=CC(=C3)F)CC4=C1C=C(C=C4)F)CC(O2)CN(C)C
FSBIKRUOLRGEQW-UHFFFAOYNA-N,CHEMBL1259109,3350,A,7.41,chembl20,665764,9606,HTR1A,2095,C(N1CCC(CC1)(F)CNCC=2N=CC(C)=CC2)(=O)C=3SC4=C(C3)C=CS4
FUNLPOKPIPLUBX-UHFFFAOYNA-N,CHEMBL1222138,3350,A,5.47,chembl20,651486,9606,HTR1A,2095,N(C=1C=CC=C(C1)N2CCN(CC2)C)(S(C=3C=CC=CC3)(=O)=O)C(C)C
FPUKGJMTLUQGFZ-UHFFFAOYNA-N,CHEMBL519609,3350,A,6.35,chembl20,969187,9606,HTR1A,2095,C1=CC=C2SC3=C(C=CC=C3)N(C(OCCCN(CC)CC)=O)C2=C1
FSOQNRYVHQRTNP-UHFFFAOYNA-N,CHEMBL1258312,3350,A,9.83,chembl20,664674,9606,HTR1A,2095,C1=C(OCCCN2CCN(CC2)C3=CC=CC=4C3=CC=CC4)C=C5CNCC5=C1
FTBUCOBNSRIEMM-UHFFFAOYNA-N,CHEMBL57168,3350,A,7.26,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C4=CC=C(C=C4)OC
DGGQFCKCVDYJDO-UHFFFAOYNA-N,CHEMBL155615,3350,A,7.76,chembl20,583,9606,HTR1A,2095,N(#N)=NC=1C(=CC(=CC1)CCN2CCN(CC2)C3=CC(C(F)(F)F)=CC=C3)I
DIFUMFTVPWYGTD-UHFFFAOYNA-N,42606334,3350,A,7.00436,pubchem,517896,9606,HTR1A,2095,S1C=C(C(=O)N2CCC(F)(CC2)CNCC=3N=CC(=CC3)C)C(OC)=C1
DLIRLZHKNRWFNJ-UHFFFAOYNA-N,CHEMBL441481,3350,A,7.0,chembl20,749293,9606,HTR1A,2095,C=1(C=C(SC1C)C)C(=O)CCN2CCN(CC2)C=3C=4C(C=CC3)=CC=CC4
DLTUMAZKHXVMLI-UHFFFAOYNA-N,CHEMBL1259138,3350,A,7.34,chembl20,665764,9606,HTR1A,2095,C=1(C=CC(C)=CN1)CNCC2(CCN(CC2)C(=O)C3=CC=C(S3)Cl)F
DGWRAIYRSJRMOF-UHFFFAOYNA-N,CHEMBL62366,3350,A,5.31,chembl20,560,9606,HTR1A,2095,C12=C(N=C(C=3N1C=CC3)N4CCN(CC4)C)C=C(S2)C=5C=CC=CC5
DJNWXEYVXXAHII-UHFFFAOYNA-N,CHEMBL2113030,3350,A,7.07,chembl20,303745,9606,HTR1A,2095,C1(C2=CNC3=C2C=CC=C3)=CC4CCC(N4CCOC=5C=6OCCOC6C=CC5)C1
DJWRUQHQYQAMBK-MPIMZMORNA-N,CHEMBL1270423,3350,A,5.61,chembl20,675654,9606,HTR1A,2095,C=1(C=CC(=CC1)F)C(=O)NCCN2CCN(C=3N=CC=CC3C#N)CC2
FBLWRLZXMWQVMJ-YLJYHZDGNA-N,25130875,3350,A,7.41005,pubchem,391754,9606,HTR1A,2095,O1[C@@H](CO[C@H](C1)C2=CC=CC=C2)CNCCOC=3C(OC)=CC=CC3
FCIDDIZCYAQZIH-UHFFFAOYNA-N,CHEMBL1259210,3350,A,7.59,chembl20,665764,9606,HTR1A,2095,C1CCC2(CC1CCC2)C(N3CCC(CNCC4=CC=C(C)C=N4)(CC3)F)=O
DXXXGJIMFKZHRL-UHFFFAOYNA-N,CHEMBL2165137,3350,A,9.22,chembl20,859668,9606,HTR1A,2095,C1C(CCN(C1)CCCCOC2=CC=C3C(=C2)N=CS3)C4=CC=CC(=C4Cl)Cl
DYFDYWXRTZSUEM-UHFFFAOYNA-N,60165411,3350,A,8.4437,pubchem,664316,9606,HTR1A,2095,S1C(=NC=2C1=CC=CC2)C(=O)CCCCN3CCN(CC3)C=4N=CC=CN4
FGBDGNKVRNLYDB-UHFFFAOYNA-N,CHEMBL1086156,3350,A,9.89,chembl20,615926,9606,HTR1A,2095,S1C(C=2C=CC=CC2)(SCC1CNCCOC3=C(C=CC=C3)OC)C4=CC=CC=C4
FIKCUNQQOIUGKX-UHFFFAOYNA-N,CHEMBL299022,3350,A,8.27,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C=4C(C#N)=CC=CC4
FIUWSYFTOFHJOS-UHFFFAOYNA-N,44389135,3350,A,6.7122,pubchem,239303,9606,HTR1A,2095,FC=1C=C2C(C3CCC(NCC4OC=5C(OC4)=CC=CC5)CC3)=CNC2=CC1
FEWRBUTUYATDFG-UHFFFAOYNA-N,CHEMBL57859,3350,A,8.63,chembl20,924,9606,HTR1A,2095,C1(N(CCN2CCN(CC2)C=3C(OC)=CC=CC3)CCC4(C1)CCCC4)=O
DNICHAOWVIITAI-UHFFFAOYNA-N,CHEMBL293980,3350,A,7.92,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C=4C(=CC(=CC4)Cl)Cl
FJGYVPIKFQWJJI-UHFFFAOYNA-N,CHEMBL427518,3350,A,6.57,chembl20,556689,9606,HTR1A,2095,C1N(CCCNS(C2=CC=C(C=C2)OC)(=O)=O)CCN(C3=CC=CC=C3OC)C1
FKKTTZAYOLFUGU-UHFFFAOYNA-N,CHEMBL1259107,3350,A,7.7,chembl20,665764,9606,HTR1A,2095,C=1(C=CC(C)=CN1)CNCC2(CCN(CC2)C(=O)C3=CC(=CS3)C)F
FKQLIZKVHZDRRD-UHFFFAOYNA-N,CHEMBL126536,3350,A,8.04,chembl20,614,9606,HTR1A,2095,N1C=C(CCCNCCOC=2C=3C(=NC=CC3)C=CC2)C=4C1=CC=C(F)C4
FNEYDYBEZUNJRD-UHFFFAOYNA-N,CHEMBL310048,3350,A,7.59,chembl20,1543,9606,HTR1A,2095,C=12C(N3CCN(CC3)CC=4C=C(C5=CC=CC=C5)C=CC4)=CC=CC1NCCO2
BQIVUTQNTYCGLI-UHFFFAOYNA-N,CHEMBL293539,3350,A,7.92,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C4=CC(F)=CC=C4Cl
BVYRODJRYHZDHU-UHFFFAOYNA-N,CHEMBL58384,3350,A,6.09,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C4=CC(I)=CC=C4Cl
BCHBWJJYYFDYES-UHFFFAOYNA-N,CHEMBL80132,3350,A,7.49,chembl20,929,9606,HTR1A,2095,C1(N(N=C(CC1=NCCN2CCN(CC2)C3=C(OC)C=CC=C3)C)C)=O
HYIGJQLIWSXNQW-KRWDZBQONA-N,CHEMBL2334882,3350,A,5.59,chembl20,942284,9606,HTR1A,2095,C=1C2=C(C=C3C1[C@H]4N(CC3)CC=5C(C4)=CC=C(C5OC)O)CCO2
HSLUKGWVBNRWNC-UHFFFAOYNA-N,CHEMBL52625,3350,A,5.17,chembl20,559,9606,HTR1A,2095,C1(=NC2=CC=CN=C2N3C1=CC=C3)N4CCN(CC4)CC=5C=CC(=CC5)F
HVJOIRMQZXEGPW-UHFFFAOYNA-N,44582676,3350,A,5.77443,pubchem,415445,9606,HTR1A,2095,FC1=CC=C(CCN2CCC(CC2)C(=O)C3=C(OC)C(OCCF)=CC=C3)C=C1
ATIJQZLSMDZBIR-UHFFFAOYNA-N,CHEMBL57364,3350,A,8.96,chembl20,924,9606,HTR1A,2095,N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C=4C=C(Cl)C=CC4
BZHWAYGIHIWUCL-UHFFFAOYNA-N,CHEMBL1255610,3350,A,7.21,chembl20,665764,9606,HTR1A,2095,C1(CNCC2(CCN(CC2)C(=O)C=3C(=C(SC3)Br)OC)F)=CC=C(C)C=N1
QBWDPICEHBTNKL-UHFFFAOYNA-N,CHEMBL359124,3350,A,8.82,chembl20,587,9606,HTR1A,2095,N(#N)=NC1=CC(CCN2CCN(CC2)C3=CC(C(F)(F)F)=CC=C3)=CC=C1
HGEYJZMMUGWEOT-UHFFFAOYNA-N,CHEMBL431367,3350,A,9.1,chembl20,608856,9606,HTR1A,2095,N1C=2C=CC(=CC2C(CCCCN3CCC(=CC3)C4=CC=CC=C4)=C1)O
